track_id,artists,track_name,popularity
6w1n5rbFLWKscpvAbYGOru,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0
4OtSo1ZTQWRWE53ZvBfBTV,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0
10hMM5nsZQf66ldBlgWBfG,Labrinth;Zendaya,All For Us - from the HBO Original Series Euphoria,76
6MiVIH3fQlmz44jGx2DXn4,Two Feet,Love Is a Bitch,76
1VyiUi0mRnSKgtHa5dBoUd,The Strumbellas,Spirits,63
5qlsGohL4JSjYFYnCsljHM,Shamoon Ismail,Rung,50
755inykyaG4w22GWAsA3MX,Lonely God,Marlboro Nights,76
2nF4CJQfTfwft6TYVYLKiI,Zaeden,kya karoon?,48
18twglRl0wFIIMtFOy2CHs,Hasan Raheem;Abdullah Kasumbi,Joona,53
2enPRFda84VE2wtI8c86Uf,Cults,Always Forever,81
0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,75
6cmPjiylmkjv2wiBCx2AHz,The Yellow Diary,Rab Raakha,47
0I1eFRytp4XRhLCjT6tZm7,Roar,I Can't Handle Change,80
3pXVWgkWybiGchdKGYDgdl,Glass Animals;iann dior,Heat Waves (with iann dior),62
2wopaZn4bijSHJHOi8eICq,Ritviz,Barso,49
0dkvbYmXYEPK7gGMdytmfI,Lykke Li,sex money feelings die - slowed version,75
4nvLuqwTOZdEJI1fcHXv8h,Cigarettes After Sex,You're All I Want,68
3Mpz9tU5tLEkYKDMUOi067,Ellie Goulding,Let It Die,46
6Xs7OKt6i0Ddq8B4M5Dgvr,Halsey,New Americana,65
6FfLg6FFqhCsrFOaHIGkg0,JAWNY,Honeypie,75
0NsYZt7iTFoLMw3pZTQEDQ,Kaavish,Nindiya Re - Studio Version,50
4KWWotE0IbxApQFNvtCegt,Neetesh Jung Kunwar,Kholai Khola,50
1veNS1osFHTWf2G6q5AbuQ,Mohan Kannan;Amitabh Bhattacharya,Shikayatein,48
0KqEwy3JfnY6ePwdXtCAfz,Tribal Rain,Bhanai,52
2ufmtcIFdFpuUYBPXK5f67,Halsey,Graveyard,69
51Gk1czQl7NjX0jHwawO1G,Prateek Kuhad,Yeh Pal,48
14BH4qO7pgCmIe6mgLKOK3,BANNERS,Someone To You,73
1H5TcdTdMYvOfJ31SAA6H5,The Local Train,Kaisey Jiyun,48
0qOCy2LqvdkMora7eZsJhQ,Vansire,From the Subway Train,76
0O0bttAxJKKWqAqY2Nq4mC,Cigarettes After Sex,Falling In Love,68
3cbSwpMhYwcwijm3d0J1uJ,Ritviz,Taj,49
5jjZikDrEd0by1o7V3fO4y,Royal & the Serpent,overwhelmed,70
2FfgDLrH2ryEpQlHQsftlY,Anupam Roy,Ekhon Onek Raat,48
2KDR0VRWbQ88LQ1cdi8T3z,The Local Train,Dilnawaz,47
0UXswv8EK5264CWxS0tLNF,Anupam Roy,Boba Tunnel,49
2xCGBWfzTe8l2kvHpgvB6M,mxmtoon,prom dress,73
2WAZgWQpoeHJwazZzbs2rH,When Chai Met Toast,Kahaani,48
7vZqwaSk4sVcDyZbMcxS8N,Glass Animals;iann dior,Heat Waves (with iann dior),68
3SKzTIl9mW0DadTys9SFo3,Halsey,Control,72
2IVsRhKrx8hlQBOWy4qebo,Ricky Montgomery,Mr Loverman,79
3jjsRKEsF42ccXf8kWR3nu,Mitski,Washing Machine Heart,83
04F42oEuKrRComYJfJuyVR,Claire Rosinkranz,Backyard Boy,71
2p9P80g69GvL8fcIaBC7nu,Mohan Kannan,Kinare,48
0i4TchavjPYnQYn10ddEZZ,Roshan Sebastian;Robin Sebastian,Visiri - Enai Noki Paayum Thota,49
0qo1JukfClmpHnUOJxpFXi,Mad Tsai,killer queen,73
7gJt7kfEVdsJevCOShRwrg,Surf Curse,Freaks,1
6AYQy1lLzqllit1J6TtCgi,Nithya Balaji;Abhishek Pughazh,Vaaya En Veera X Nee Tholaindhayo,47
1mNeXxPfXOQUcdSB0qJV6W,Surf Curse,Sugar,3
2zufTlIQKq6bqOsb8mhRAY,Surf Curse,TVI,0
17trFB93d2q6bIMVRfOPAJ,Surf Curse,Sugar,0
6DOEBCCPcdo4DmHeRiSzsm,Surf Curse,TVI,1
6jWp894FQdLITbdZFZrUq7,Surf Curse,Sugar,0
64Ds8EuwkeGSOeXDzXLRZz,Tai Verdes,sheluvme,67
2DQ1ITjI0YoLFzuADN1ZBW,G-Eazy;A$AP Rocky;Cardi B,No Limit,71
3zksbXteOCeSusJ5Xltr3t,Clairo,Bubble Gum,80
1yFryDjhXXIIaJA1dKqrab,Hasan Raheem;Natasha Noorani;Talal Qureshi,Faltu Pyar,55
0AjcdGri5vhJsmZnduCEqd,girl in red,October Passed Me By,74
4QCnMOWxfDkTsGt82HULFb,Ellie Goulding,Lights,66
7e4SULG2NwQ9rt7MK6FbKl,Bartika Eam Rai,Kaalpanik / Maayajastai,48
1TnUURhehaoMWKAqQtirm6,Halsey,Colors,68
4Xgmn95texORroGsAUu3sY,Nucleya;Gagan Mudgal,Bhayanak Atma,48
4tkk65MyQNzYOQKgVbLCZ3,Abdul Hannan;BAIG,Siyah,56
7Gn4vU9RUHYV5aA1gMJSPV,Ritviz,Pran,48
3bFORvJYwT9dX2qMGgKTn3,OAFF;Savera;Skeletron;Lothika;Ankur Tewari,Gehraiyaan - Skeletron Remix,48
6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,83
1lusH0zFDRV1ThaFYsUgfi,Cigarettes After Sex,Affection,67
7JDWhC422Gtk1Bq0mL3OTC,Bea Miller,feel something,71
36seMHoyXmLUNxcwzwjdF7,Christian Leave,Please Notice,74
5jkbw3FDS3bSSb4oLKYbjf,Sub Urban;REI AMI,Freak (feat. REI AMI),70
11BUFxLtMAVUtJaTnNK8Ey,JVKE;ILLENIUM;NURKO,golden hour - ILLENIUM & NURKO Remix,57
4RxdAzEmkPXTiIU6ULLoXh,JVKE,this is what heartbreak feels like,67
2mEHyRXGIPArlWSDkIqujW,Zaeden,days,47
3lsaCXY238dhR9GW9DEV5e,Zaeden;Polar,1000 pieces,47
3053O8x3s4imnZURts5t0W,Ritviz,Sun Toh,49
3JiaA3hvuKu4Fjf6AWwVMX,Gracie Abrams,Difficult,72
7D5x7oRRK279Tx3SzJ95it,Akanksha Bhandari;Nilotpal Sinha,Betahasha,47
7pNzZIVe1aTino5pgfQtlg,Tribal Rain,Narisawna,50
3gEXozdAKhOArKGMfW0m5W,Sushant KC,Muskurayera,51
23KVefoON2iEz1dh940quQ,Ellise,911,68
2eEpacct3ss21cgswjMEdw,Gracie Abrams,Mess It Up,0
6MSKVdRyRt2BeKFd7N4QKq,Gracie Abrams,Rockland,0
0beovTlPSpPYSYSTtY9Wpv,Chelsea Cutler;Noah Kahan,Crazier Things,0
2nSTgkvfDLV7Brzi1cYEf5,FINNEAS,What They'll Say About Us,0
5UcpS8tiqIBonv1O145xlq,Chelsea Cutler,Devil On My Shoulder,0
2iv6WW9vINyoRV8UTemp0n,Owl City;Carly Rae Jepsen,Good Time,0
6RMPFmpwJgyPvUvBdjWreM,Chelsea Cutler;Noah Kahan,Crazier Things,0
4vHUDuEaQeGvKlW2n7Mwbt,Chelsea Cutler,Devil On My Shoulder,0
0P2nclWCd2joWuHQGqof4V,Lucky Daye,"Running Blind - From ""Liberated / Music For the Movement Vol. 3""",0
1APgkkfiW1BxlzAzg39Nf0,Lucky Daye,"Running Blind - From ""Liberated / Music For the Movement Vol. 3""",0
5tIxnCzabHrRTQeUfMOqRe,Lucky Daye,"Running Blind - From ""Liberated / Music For the Movement Vol. 3""",0
0sxddMFGPvBbgEUBbSFiDh,Lucky Daye,"Running Blind - From ""Liberated / Music For the Movement Vol. 3""",0
0OBtVT2njy39xf4RgGV8cI,Owl City,"Kiss Me Babe, It's Christmas Time",0
5jqBYCKbXjoo4rgjOfFQzE,FINNEAS,What They'll Say About Us,0
6iUGnSHReCwgHA00XVKPPe,Owl City,Peppermint Winter,0
7zcbD87VO3GVZJWactfQJf,Owl City,Peppermint Winter,0
0qYivybG83m6eGLqPx0dr3,Owl City,"Kiss Me Babe, It's Christmas Time",0
4YPv3f4Jd1MD3KmV0WoXi1,Chelsea Cutler,Mistletoe - Recorded at Electric Lady Studios NYC.,0
1spwauDAwyEaot3ZxKdRYa,Owl City,Fireflies,0
6oioIUu0nD9NVElgV8z1l2,Owl City,Fireflies,0
4FjGjFQoSU3ZiTWDEKF3NO,Owl City,Peppermint Winter,0
2UkHuOfxBPLliEKCVep30k,Chelsea Cutler,Mistletoe - Recorded at Electric Lady Studios NYC.,0
5wcXQ4f9BTB1dPXmsqp4kI,Owl City,Peppermint Winter,0
1F6IbA7di42uPc3cff8PXV,Clairo,Flaming Hot Cheetos,76
3gJxSEQtZ08xpRuAMdynHW,The Yellow Diary,Dheere Se,47
6mPet122yXpp6X8iTiNVo9,Anupam Roy,Mehman,4
0CawrCDxkBgaR2ImcpQYMm,OAFF;Kayan,So Good,46
6Zc5f20q7sOe1IC1c1jQvZ,Halsey;Juice WRLD,Without Me (with Juice WRLD),66
6J2pC3j9WF4tVJo4mEHZdn,Nucleya;2jaym;Sublahshini,Kanaa,48
3PMQvsVUEOMWsEGsSGG0aA,The Yellow Diary,Marz,46
2GjMaJ7DacMIkgoe8oMXGg,Ellie Goulding;Diplo;Swae Lee,Close To Me,64
6quygE0BQuMUY861Crte1N,Sajjan Raj Vaidya,Mooskaan,50
5N1ede3QcEvtJNtM1een6B,Thaikkudam Bridge,Fish Rock,47
7lidXGPXPYLNThITAOTlkK,Halsey,You should be sad,73
12b3bKEbdjtL1Ga0n3ybzK,Sajjan Raj Vaidya,Phutki Jaaney Jovan,49
7I1nwZimETiRW83xZv023W,Ritviz;Karan Kanchan,Khamoshi,47
7MhNCT34oaLIxwAsZlZd67,Halsey;Juice WRLD,Without Me,62
6E37j4b44JGpdk297urpKM,Bea Miller,like that,70
59P5MoE5SawsaMpBVHhj6o,Tribal Rain,Jiunu Nai Hola,49
0LQGDAv1siMLMfBeeAdodG,JVKE,i can't help it,42
1DKfhVxj07r86PuIcLZNe0,Zaeden;Yashraj;AAKASH,kho gaya,47
6pD5shyLA2WIMgeyLWcb6A,Ritviz;Karan Kanchan,Jaana,47
4BuKcv3m61D3feQaJVW4oF,Ritviz,Pukaar,47
6iJDhOaOzDYDyGhrI7S5qV,JVKE,this is what sadness feels like,50
29OndNHNt4cyEm0CzpKRkG,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",59
1SdItcSOTD14tvIo8UzA6k,Forrest Nolan,Summer Vibe,61
1U7Y9C4YpHYp1EJP1p5rRs,JVKE,catch me,40
00YwP3wJWiG8IxAA7OS9lo,Anupam Roy,Amake Amar Moto Thakte Dao,47
06C6QABI5ChBAsw95J9oTo,Ankur Tewari;The Ghalat Family;Karsh Kale,Mohobbat Zindabad,47
683Zokh8DyHi8UJCI6pz3k,JVKE,wonder if she loves me,46
1hQcElFh9jzZnyLPfoMI9G,Mohan Kannan;Neha Bhasin,Aankhein Milayenge Darr Se,45
5zEsgJyUE3Fg84mtxwf1et,JVKE,this is what falling out of love feels like,40
4Kh6cq3XgOGUK9yXQu7RTq,Royal & the Serpent;Chri$tian Gate$,overwhelmed - Chri$tian Gate$ remix,69
4ZVH5KGVB8g4EpMTVLyogw,Roshan Sebastian;Sebastian Sathish;Adithya Gopi,Mandram Vantha,46
2ORZY1UyCJkyQRFwyTtPbi,JVKE,save your breath,42
35IcAVSMsU9qzHfpPbvC8A,Gracie Abrams,Feels Like,71
6IskNuvBwK8YzFrjvXIp5h,The Local Train,Yeh Zindagi Hai,45
1aPqexHVW20OTamBHdWWVL,Timeflies,Undress Rehearsal,60
2Mos9d5rH50MfweI0T9QZs,Sub Urban;BENEE,UH OH!,2
45ROR8UMn60YEVQnDy0uVF,Cavetown,Juliet,79
2O4O75liWpdFOt4B1jZSH7,Oh Wonder,Rollercoaster Baby,1
1qdcYbBhlc9zmbAsKInyNl,Oh Wonder,Happy,0
3CM4DrVkkIUMSry3MgfhOv,Still Woozy,That's Life,0
5inWUDecQMC4l2eOFzaIaf,Sub Urban;BENEE,UH OH!,0
4OZ7U4mX5Wkj6x70rD3uFZ,Still Woozy,WTF,0
3zxFdCygb1FgieCihHhdxG,Lykke Li;The Magician,I Follow Rivers - The Magician Remix,3
3sHr6yThEKCa7IZ8zY2I17,Still Woozy,WTF,0
6FcVDIaaY5DA6ZzBx4DGfm,Lykke Li;The Magician,I Follow Rivers - The Magician Remix,0
6JsxODuwHXWtC5rpCkVLGo,Lykke Li;The Magician,I Follow Rivers - The Magician Remix,0
4Wy375MMykH82pUm8EN3iE,Oh Wonder,Better Now,0
5po9pozWBdYmpkGAEoo6dj,Still Woozy,WTF,0
040wa7JKXeVWLjkVYHxtQe,Still Woozy,WTF,0
6GVc45BRDqjvoGrMSInL5t,Lykke Li;The Magician,I Follow Rivers - The Magician Remix,0
5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,68
4PShfgy75bCYTWb6hNEMPe,The Yellow Diary,Buniyaad,45
4eaynYNbGdL9F90LGLcUsU,Labrinth,Kill For Your Love,70
3dD9yyYTQ73SZvyOygyKva,Whethan;Dua Lipa,High (& Dua Lipa),67
2usrT8QIbIk9y0NEtQwS4j,The xx,Intro,73
0Qj4YyHTtV01Fvfl2fibea,Paravi,Cloud 9,60
4mPZipDmUysKaLxZTDEVsx,Hassan & Roshaan;Shae Gill,Sukoon,52
1HuZxrpsW23bySVwsYwUpH,OAFF;Lothika,Frontline,45
5lGN9hkorYrkMRdERpzwI0,Nucleya;Avneet Khurmi;Guri Gangsta,Aaja,46
0GO8y8jQk1PkHzS31d699N,Grouplove,Tongue Tied,79
3TB0OtQMzrPoNcmXfUMVzC,Shamoon Ismail;Hasan Raheem,Faasla,51
6I0KEvFfWszVJiCy5hum4V,FINNEAS,Let's Fall in Love for the Night,67
3Trk97TnEvpYk1iIcR3GRq,Nucleya;Julius Sylvest;Gagan Mudgal,Mumbai Dance,46
1h2AvjqgWC6hakpbGJUb7Z,Glass Animals,Heat Waves,47
5e4uOUdrpFCKC2kwnXWWtY,Prateek Kuhad,Shehron Ke Raaz,46
09ImKoCeK6cYsEJ8zMwGn7,NAALAYAK,Haan Pyaar Hai,44
4WfV1CNg91SBp8oG0VY0VB,Cigarettes After Sex,Crush,65
4qbEaaJ29p32GI8EWQmm6R,mazie,dumb dumb,79
1C9DajYq19423BwN85bNf0,Shamoon Ismail,Marijuana,48
7t1GAxH435fSLa0W7CHXrV,Ritviz,Raahi,46
2W779g2UrRZtVdf3FcEOO1,Lyn Lapid,In My Mind,73
7eTy1IzCaICfm6JYy1BV4u,Prateek Kuhad,with you/for you,46
6ZahaGPhyiXTi1pLEtGM6e,bülow,Sweet Little Lies,62
62xTWuLB2JucUM9lCmr7kj,Ritviz,Aas Paas,47
0KRSjRi3cEKMuFhAXKyd7d,Anupam Roy,Lamhe Guzar Gaye,45
48hJUROArdc4DBuVVpxMx8,Raghav;Iceberg Slimm,Can't Get Enough (feat. Iceberg Slimm),47
1wxF7Ilffr7yRgoX7j2iSP,Tribal Rain,Chinta,47
0VQWAQY1QD9lGP2zDBSBid,Zaeden;AAKASH,yaadein,46
7CoMBpPTwQi2wPT0U0Nr9b,Novo Amor,State Lines,73
0PivOoKM1sECNTsZ7K6N3h,The Local Train,Mizaaj,45
2sNMcxZh7AwImXtrv8UV3S,The Local Train,Bandey,44
7cKpWhrEnnqn5iaYvllaf9,Sushant KC,Maya Ma,48
76YSWx6L6FNsuaP6GWBb8P,Labrinth;Zendaya,All For Us,72
63WuQOXohQIxOxIFA2K7bR,Måneskin,SUPERMODEL,83
3sslYZcFKtUvIEWN9lADgr,Mitski,First Love / Late Spring,79
4BIuY0oEopXizyP3WvkNrT,Valley,Oh shit…are we in love?,65
1MsvUHdve8OkMWmI8J5NXh,M.I.A.,バッド・ガールズ,0
1LmTH1icxHp3kpeeC1qmDM,Still Woozy,Kenny,1
3InRkuJj81zjC5MWlFR6rN,Sajjan Raj Vaidya;Shyam Nepali,"Hataarindai, Bataasindai",49
1SbdzlF3NT2E26FYBGKQTx,salem ilese,Thank You Note,0
2sWP5BvD2gcT32MpMAhkRU,salem ilese,Thank You Note,0
2WncD1WUkjOeZz3FcbpP8b,salem ilese,Marry Christmas,0
58MX8DomXoMUzXugJGRVXS,salem ilese,Marry Christmas,0
6zF3QNvuC0k5yhDMdyoqhp,salem ilese,Marry Christmas,0
7nBtvMaR4GTorkIlNlvN59,salem ilese,Marry Christmas,0
6xpRP39Y9wfn7Son1npnlO,salem ilese,Thank You Note,0
0SIBdhC8RY1dzvAumdeUoC,salem ilese,Marry Christmas,0
0Ho6NsIqN6oOj2wY4xSSpp,Maggie Rogers,Light On,1
5TGNzWQ0JPGGn7V5SOkpTw,salem ilese,Marry Christmas,0
67gz9FMmyPkVWJWEMVOqqU,Maggie Rogers;Del Water Gap,New Song,0
0mr8FAnN9X70p5KRUwMIJx,awfultune,I Met Sarah in the Bathroom,76
69MpAbCg0X0HVUoGcprfq7,G-Eazy;Halsey,Him & I,44
2ek8eVDHsdmzPHIhyVNJJe,Sajjan Raj Vaidya,Parkhaai,48
5naar7XewEOAjOywIp6Jjq,Wallows,Remember When,75
1J8u6r4Iy1fT3xEil4p7VP,NAALAYAK;Subir Malik;Jasmine Kaur,Nusrat,43
0eei3Q3RLKtA9HkvYCQC7t,Prateek Kuhad,Khone Do,44
5w3XfCH3rL6oLv4Ahfp323,Zaeden;AAKASH,Paas Aa,45
1l4pW7Tklvcc3k38rDFMkk,Cigarettes After Sex,Touch,65
4j779sUc98SGgsEP4bl1N5,Rishi Rich;Badshah;Vishal Dadlani;Payal Dev,Bhare Bazaar,46
3nwd2gUT7l10HDUAOKXrhs,Ellie Goulding;Big Sean,Easy Lover (feat. Big Sean),72
5JdLUE9D743ob2RtgmVpVx,Jain,Makeba,60
2iUmqdfGZcHIhS3b9E9EWq,Neon Trees,Everybody Talks,80
2jRNrnZDkyv08HNkygEj2W,Tribal Rain,Laijaw Malai,47
21Qd9l5qGW9AmXFYgVld5l,OAFF;Savera;Sickflip;Lothika;Kausar Munir,Doobey - Sickflip Remix,45
2hIsd0F6ZGfHCC1xa7vSad,Cigarettes After Sex,Each Time You Fall in Love,65
4JEUmNniFcL5fdbrQWhcFw,Sanah Moidutty,Onnam Ragam,44
4b3khTm3ufGRTyZwuYdasn,Cigarettes After Sex,Don't Let Me Go,64
5cJJdUtacwBrphoMjh3tKG,When Chai Met Toast,Believe,44
7p33u7IZ8j9NoQeI1v45oG,Anupam Roy,Obhabe Keno,43
4JfKWoRDra7wa25TJ1iMnC,Anupam Roy,Agomonir Gaan,43
5MG69A9XyXDbBbeOxdR3Tl,Claire Rosinkranz,don't miss me,68
6BW2J9jf7C4J4Dn5BBn2pM,Sanah Moidutty,Sreeragamo - Rendition,44
4UF7pAsGCfepAjidu2sAXl,COIN,Cutie,0
4drUfuJw6c9M5cXA8p7upO,salem ilese,Marry Christmas,0
4i3xoVyj8Ws3wJllgOHSTI,salem ilese,Hey Siri,0
2rJ6KeE4v3T4AapiYewwWL,salem ilese,Marry Christmas,0
2g6yWyKWJQDbRdWvu6hXVq,salem ilese,Marry Christmas,0
0ueEe8r1yrNBTx0jQgejqe,Maisie Peters,Blonde,0
78jEa8SkbDiQsBCPP144E0,Maisie Peters,Psycho,0
48GOApO30oXNcXue1Scdor,salem ilese,Marry Christmas,0
5FG3XTSTOuRgbJmfPBbx8O,salem ilese,Marry Christmas,1
4NO6XC0EV2l7mkKjSJViix,salem ilese,Marry Christmas,0
6Zl70PzCqN2t5QVrCuQytw,Maisie Peters,Favourite Ex,1
60pG5nK6pzy9yMVIbJ7SRV,salem ilese,Marry Christmas,0
6edmuLPWQ37plKe8WwfN0e,Maisie Peters,This Is on You,0
536QKi6V9mUEgl2aZ5pvCz,salem ilese,Marry Christmas,0
0Z1WCUZ5NGzVt0s0XzXGMi,Maisie Peters,Sad Girl Summer,0
06e6SO3exwSgVxIf04BoU3,Maisie Peters,Cate's Brother,1
45Ttbu7kbSZ62QwjIcmbQC,Maisie Peters,Cate's Brother,0
7cOr5Lj5tv0A1IPO5hVriz,Maisie Peters,Cate's Brother,0
0u4cP9yYgDFaWqNo32PZzR,Maisie Peters,Favourite Ex,1
0d26bU7v0Lc69xWXu5wRIq,Maisie Peters;Matt Maltese,Cate’s Brother (Matt's Version),0
0i1Ufj1rDsH7UaHbBn4kR5,Maisie Peters;Matt Maltese,Cate’s Brother (Matt's Version),0
1U82gUMih9tyunTPWnxvlR,Maisie Peters;Cavetown,Sad Girl Summer,0
21BUBt1FyRvQNWuXCrkZbM,Maisie Peters,Cate's Brother,0
1RpHpxwYfo8WdWwvEQ5GH7,Maisie Peters,Good Enough,0
4VQK2IA53BzM7fTSLa7Nss,Maisie Peters,Cate's Brother,1
3QSm1p0T7v32OXzcQ70Imd,Death Cab for Cutie,I Will Follow You into the Dark,0
1SRgxDKsqy9FiCVQp1DE4I,Maisie Peters;James Bay,"Funeral (From ""Trying: Season 2"")",0
3lKZ1pSPNDUKf9hQOetqW6,Death Cab for Cutie,I Will Follow You into the Dark,0
01TyFEZu6mHbffsVfxgrFn,Men I Trust,Show Me How,79
0VcWp30A3hSJrPjdDEHeNE,Tai Verdes,how deep?,63
1XrSjpNe49IiygZfzb74pk,Her's,What Once Was,76
0JjM9bKm4wrwohMslcm892,G-Eazy;Tory Lanez;Tyga,Still Be Friends (feat. Tory Lanez & Tyga),68
5Y3OxkwWPuFZc5rRoJE45A,Shamoon Ismail;Annural Khalid,Promises,49
3Q5JcxqKmSE9hKGk3WmspW,Sajjan Raj Vaidya;Yabesh Thapa,Katha: Episode V - Alapatra,45
0Uon5NsSAkBDx69XYOaQ5P,Gracie Abrams,Stay,68
6bZuZKR8hoyzZXNh1IW2Bu,Anna of the North,Lovers,59
5SDmQxd4wO7fe9kbap9daT,Bipul Chettri,Aashish,46
6YNl1rXbhKvmbMrw9cp3RQ,Kaavish;Quratulain Balouch,Faasle,47
7xxk2elVJN3IjhbV3T8Shz,Zaeden,days,43
25jpyDVM8HFfNuos94WiE0,Sajjan Raj Vaidya,Ek Sarvanaam,47
0Ai5lxcQ7WfxLtZn6h9PG1,Bipul Chettri,Syndicate,47
5QSxwHGT5sxyhDmTPJhbho,Sushant KC,Sathi,48
429NtPmr12aypzFH3FkN9l,beabadoobee,Coffee,69
2AHlAZJS2tTnhDqqlIm6O3,Shamoon Ismail,Khayal,44
47VUUYV4pWnUDaeMAOn4t1,Ritviz,Jeet 2.0,45
6jmTHeoWvBaSrwWttr8Xvu,G-Eazy;Remo,I Mean It (feat. Remo),70
5VYBergVrUDcb8QyEg70cF,Cigarettes After Sex,Keep on Loving You,65
31AOj9sFz2gM0O3hMARRBx,R.E.M.,Losing My Religion,84
1ZoQVu9XBssJBdeKMgF2eV,Halsey;SUGA;BTS,SUGA's Interlude,61
4rE4qF4baoXpustrgtnFRw,Claire Rosinkranz;Jeremy Zucker,Backyard Boy (with Jeremy Zucker),59
0PLhwCmQ7cC3ThRGPn3HxF,Gracie Abrams,Mess It Up,66
6darP2PR5PxDHrQgCRO1Xo,Bartika Eam Rai,Najeek,48
2bcznSEhUXz4xbbILPBlLC,sad alex,dating myself,53
6TWcSqCntZhH5vyc35kkob,Cigarettes After Sex,John Wayne,65
2xlV2CuWgpPyE9e0GquKDN,Vancouver Sleep Clinic,Someone To Stay,72
6fGSHpEipD1YjtLLChnBzW,Gracie Abrams,Friend,63
3AZLDgqvdILajILwA5jPIo,Sushant KC,Behos,47
67mmy7Mhim6DmeFHHoqptH,The Local Train,Aakhri Salaam,43
6wxm92a18bGEP5N4QusCIx,The Local Train,Mere Yaar,43
4vCiNW18AyeaUAZosVnX61,Jake Miller,Ross And Rachel,60
1y6dEjheBdnopNo0xDXJ9P,"Car, the garden",Scars leave beautiful trace,59
4R8BdwRidxAWaYyFNU00P1,Ruelle,War Of Hearts,71
73W5aXorr5vxrySFcoZqIN,Big Red Machine;Taylor Swift,Renegade (feat. Taylor Swift),69
4L3ysxDZEioSTCpNGrAoOz,Death Cab for Cutie,Waterfalls,1
2ZUyxzeqj11CBJwZbnYgb8,Neon Trees,Everybody Talks,1
0VubuUqnJDOm2pD144598j,Neon Trees,Everybody Talks,0
4VX3CpgAIuhTg4Qg1gh56x,Tananai,PASTA,0
6H7xgR4Dbw84G11vODwIH9,Maisie Peters,Feels Like This,0
0WBKz2TSI4OEAWZnnX5Jzl,Neon Trees,Holiday Rock,0
0KzvgSNKwFoUNQDBgqOI4W,Maisie Peters,Daydreams,1
5IEYuPuSbReekSa8Jvx51t,Neon Trees,Holiday Rock,0
5CuO4SNNPEnNsfwzeF6LIq,Death Cab for Cutie,Roman Candles,0
5IfkPX8IQP35lYoR2ILOEx,Death Cab for Cutie,Here to Forever,0
5iM8aV6Ynj3zuDsxqQm2Sn,Death Cab for Cutie,Roman Candles,0
0a0ojBktF5aWS7Cdjf4rTA,Neon Trees,Holiday Rock,0
1rpmm4A8eZ3dyXdGSbxwt8,Death Cab for Cutie,Here to Forever,0
00gxx5tCbWPxr76vGNED8B,Neon Trees,Holiday Rock,0
6JpaHjsZHGn9vVINGrT2hH,Death Cab for Cutie,Here to Forever,0
3JycZFWWQGXkTTJQ6CoNFy,Lucky Daye,Over - Sped Up,67
0rRjGruFonCGOt0S5zAJNQ,Glass Animals,The Other Side Of Paradise,72
0Ley2dKfWsTgMEZGES12Ep,The Elements,Birsiney Hau Ki,46
3IznIgmXtrUaoPWpQTy5jB,TV Girl,Not Allowed,82
0QOJABRwcIx5WfzILs47eJ,Hari & Sukhmani,Latthay Di Chaadar,43
2XMTqoHHSH0lvuXrvIEdco,FRENSHIP;Emily Warren,Capsize,67
5PGtbjfmWEfKkj2XrYNSSo,Sajjan Raj Vaidya,Hawaijahaj,47
340UVheS8z3ncW9TTUhAbc,Halsey,Nightmare,68
0T9F7LqksEkxsDyHfqACv8,Abdul Hannan,Faaslay,50
4cEJA5kwefCilT3N800oar,Axix,Mero Prem,48
77o1HdXHm1hLd7Ebe9ygd0,Bea Miller,THAT BITCH,68
4iBIFGEGJ0I5ezZZ6VXYp7,Bayaan,Teri Tasveer,46
1Mk9ou2m6hsEZJYuNRJFpO,Matt Hartke,London's Song,65
1p6rk9R8SCum97WnvGNt6O,Betty Who,I Love You Always Forever,59
2f2hbFjim051DVx0o8o4rU,Ellise,Nightmares,66
6VrAgFXBbRX2PkT92lAoKK,Christian Leave,Can't Help Falling in Love,63
4MDP7HRognLy05tr1MlKek,Anupam Roy,Ghawrbaari,42
7nbAMKGkPMjc4EuNNsjXqZ,Cigarettes After Sex,Neon Moon,63
6UFivO2zqqPFPoQYsEMuCc,Clairo,Bags,75
6LA7WgwRca4bYg7Ip50dqN,salem ilese;TOMORROW X TOGETHER;Alan Walker,PS5 (with TOMORROW X TOGETHER & Alan Walker),50
7s8VgA8OjvwBUuigKzEGBx,Cavetown,This Is Home,75
0pH9ckmrcCM6O0MTart24w,Devin Kennedy,Something Bout That Feeling,64
5VODRtqd2P5vUH5oHBEUmf,Anupam Roy,Jawl Phoring 2.0,42
26kVXR9aQXzDiKggPGnUQR,Gatlin,What If I Love You,69
11iIikXxC6NP0Ma8vMD27x,Vundabar,Alien Blues,82
4vLBnQtece15fFhqWxZvJP,Wilbur Soot,Your New Boyfriend,70
5srKMwXoeyrRnyTnNbpgIW,UPSAHL,People I Don't Like,69
54XZSt4qoPwUh0s9q0A7oA,Trille,Blink 182,53
5f2zZawBtGBEw24ABweErz,Bea Miller;Arcane;League of Legends,Playground (from the series Arcane League of Legends),70
